token,web_url,title,posted_time_text,location,mileage_text_raw,mileage_km,year_text,color,brand_model_text,gearbox,fuel_type,base_price_text_raw,base_price_toman,engine_condition,chassis_front_condition,chassis_rear_condition,body_condition,gearbox_condition,description,scraped_at
gauuzBgQ,https://divar.ir/v/gauuzBgQ,پژو آردی مدل 85اقساطی با کاپی ،باجت ،کالانو،,۶ روز پیش در تهران، ظهیرآباد، خ فردوس,tehran، zahireabad,۲۴۰۰۰۰,240000,۱۳۸۵ - ۲۰۰۶,آبی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۶۰,۰۰۰,۰۰۰ تومان",260000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,"✅بدون پیش پرداخت 
✅با یک برگ چک 
✅تحویل آنی 
✅با رتبه A,B,C",2026-09-26T02:48:34.297460
gaMagTeO,https://divar.ir/v/gaMagTeO,پژو RD انژکتور مدل ۸۳,ماه پیش در تهران، چهارصد دستگاه، خ پیروزی,tehran، charsad-dastgah,۲۲۶۰۰۰,226000,۱۳۸۳ - ۲۰۰۴,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۶۵,۰۰۰,۰۰۰ تومان",265000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"پژو RD انژکتور مدل ۱۳۸۳
 رنگ: سبز یشمی خاص
 کارکرد: ۲۲۶هزار کیلومتر
 فنی کاملاً سالم
 موتور و گیربکس سالم
شاسی عقب و جلو پلمپ 
بی رنگ بدنه چند خط جزئی دارد
 کولر و بخاری سالم 
بیمه ندارد

 قیمت: ۲۶۵ میلیون تومان 
 برای هماهنگی تماس بگیرید",2026-09-26T02:49:29.672301
gasmNtWi,https://divar.ir/v/gasmNtWi,پژو اردی مدل ۸۳,هفته پیش در تهران، فردوس، خ اعتمادیان,tehran، kooy-e-ferdos,۵۴۹۰۰۰,549000,۱۳۸۳ - ۲۰۰۴,سبز,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۰۰,۰۰۰,۰۰۰ تومان",300000000,سالم,ضربه‌خورده,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"انژکتور هیدرولیک
سالم میباشد مصرفیها انجام شده مدارک کامل 
فقط مصرف کننده۰تخفیف دارد۰
بامشتری کنار میام۰",2026-09-26T02:49:41.755857
gab2wjhD,https://divar.ir/v/gab2wjhD,پژو اردی i مدل ۸۲,۳ هفته پیش در تهران، تهرانپارس غربی، خ علیدوستی,tehran، west-tehranpars,۳۰۰۰۰۰,300000,۱۳۸۲ - ۲۰۰۳,طوسی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۲۹۵,۰۰۰,۰۰۰ تومان",295000000,سالم,ضربه‌خورده,سالم و پلمپ,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,"پژو اردی i مدل ۸۲ فنی موتوری درجه ۱
کاپوت و گلگیر رنگ 
بدون روغن ریزی و روغن سوزی
دف بدونه زوزه 
جلوبندی کامل نو کردم 
کولر روشن یخچال 
لاستیک ۷۰ درصد 
ماشین هیدرولیک انژکتور کولر دار میباشد  
بیمه معاینه ۶ ماه",2026-09-26T02:50:32.360818
gaqWdokJ,https://divar.ir/v/gaqWdokJ,پرو آردی ۸۴,هفته پیش در تهران، سرتخت، خ پاکدامن,tehran، sartakht-rey,۴۰۰۰۰۰,400000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,ضربه‌خورده,ضربه‌خورده,دوررنگ,تعمیر شده,"اردی ۸۴ 
موتور گریبکس تعمیر شده 
بدنه رسیدگی میخواد 
باتری هم لازم داره 
شیشه عقب هم تو جنگ شکسته
بازدید اخر هفته ها",2026-09-26T02:50:40.763196
gaq6DEbz,https://divar.ir/v/gaq6DEbz,ماشین آردی مدل ۸۲,هفته پیش در تهران، شهرک دانشگاه، بلوار دانشجو,tehran، shahrak-daneshgahi,۳۰۰۰۰۰,300000,۱۳۸۲ - ۲۰۰۳,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۲۰,۰۰۰,۰۰۰ تومان",420000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,"کارکرد ۳۰۰۰۰۰ کیلومتر
قیمت:۴۲۰۰۰۰ میلیون",2026-09-26T02:50:52.278819
ganG8dBK,https://divar.ir/v/ganG8dBK,پژو اردی ۸۵,هفته پیش در تهران، ابوذر,tehran، abouzar,۳۰۳۵۲۰,303520,۱۳۸۵ - ۲۰۰۶,آبی,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز شرکتی,"‏۳۶۰,۰۰۰,۰۰۰ تومان",360000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,اردی مدل ۸۵دوگانه کارخانه فنی سالم,2026-09-26T02:51:42.280164
gamK56i7,https://divar.ir/v/gamK56i7,آردی مدل ۸۳/ سلامت/فنی سالم/هیدرولیک,هفته پیش در تهران، تهران‌نو,tehran، tehran-no,۲۴۳۰۰۰,243000,۱۳۸۳ - ۲۰۰۴,سایر,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۷۵,۰۰۰,۰۰۰ تومان",275000000,سالم,تعیین‌نشده,تعیین‌نشده,صافکاری بی‌رنگ,سالم و پلمپ,"باسلام 
اردی مدل ۱۳۸۳ 
فنی سالم 
جلوبندی تازه نوسازی شده 
لاستیک ها ۹۰ درصد 
معاینه فنی تازه هفته پیش گرفتم 
مناسب برای طرح فرسوده هم میباشد 
فرمون هیدرولیک

خواهشاً لطفاً پشت تلفن یا تو چت تقاضای تخفیف نکنید ماشینو ببینید تخفیف در حد شیرینی معامله",2026-09-26T02:51:50.409957
gal-IaAJ,https://divar.ir/v/gal-IaAJ,پژو آردی,هفته پیش در تهران، دردشت، خ پنجم,tehran، dardasht,۲۵۰۰۰۰,250000,۱۳۸۳ - ۲۰۰۴,طوسی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۴۰,۰۰۰,۰۰۰ تومان",240000000,سالم,تعیین‌نشده,تعیین‌نشده,دوررنگ,تعمیر شده,"مونور تازه تعمیر، گیربکس  تازه عوض شده، ، ماشین چند سال زود خواب بوده، تک برگ سند، 
صندوق عقب پوسیدگی داره",2026-09-26T02:52:46.412294
galCigQJ,https://divar.ir/v/galCigQJ,پژو آردی RD,هفته پیش در تهران، شادمان، خ شادمهر,tehran، shadman,۲۵۰۰۰۰,250000,۱۳۸۱ - ۲۰۰۲,سفید,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز شرکتی,"‏۲۶۰,۰۰۰,۰۰۰ تومان",260000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"با سلام
پژو آردی مدل ۱۳۸۱ سفید دوگانه سوز دور رنگ شاسی سالم لاستیک عقب نو لاستیک جلو شصت درصد بیمه تا برج نه موتور گیربکس ‌سواری عالی داخل فابریک سالم بدون ترک و پوسیدگی",2026-09-26T02:52:55.685061
gaheLrqG,https://divar.ir/v/gaheLrqG,RD1383,۲ هفته پیش در تهران، دروازه شمیران، خ واسعی,tehran، darvazeh-shemiran,۲۶۰۰۰۰,260000,۱۳۸۳ - ۲۰۰۴,طوسی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۶۰,۰۰۰,۰۰۰ تومان",360000000,سالم,ضربه‌خورده,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,"ماشین کاملا سالم کارکرد واقعی به صورت جزعی لیسه دارد و قری ریز مقدار کمی کف صندوق پوسیدگی و قری
شاسی جلو به علت ترک بابت کمک فنر خراب ترک داشته که جوش کاری شده 
ماشین از نظر فنی کاملا سالم جلوبندی کاملا سالم و تعویض شده 
ترمز ها تقویت شده لاستیک عقب ۹۵ درصد لاستیک جلو ۵۰ درصد لاستیک ها ۱ سال هست نصب شده 
باتری قبل ار عید نصب شده 
ماشین دادی سیستم صوتی پایونیر همراه با ظبط بلوتوث داد و رم خور 
ماشین فقط نیاز به یک عدد چراغ عقب داده 
ماشین اماده به سفر بهتر از پراید و ماشین های هم قیمت و هم مدل خود میباشد 
ماشین فاقد هرگونه صدای اضافه",2026-09-26T02:53:48.728129
gaeWHKff,https://divar.ir/v/gaeWHKff,پژو آردی بدون مشابه,۲ هفته پیش در تهران، تهرانپارس شرقی، میدان شاهد,tehran، east-tehranpars,۲۸۰۰۰۰,280000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۴۵۰,۰۰۰,۰۰۰ تومان",450000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,"اگه دنبال یه آردی سرحال و جمع‌وجور می‌گردی، این گزینه رو از دست نده 

 مدل: ۱۳۸۴
 دو تکه رنگ
 موتور تقویت شده
 تمامی مصرفی‌ها به‌تازگی تعویض شده
 لاستیک‌ها نو
 ماشین از نظر فنی سرحال و آماده استفاده
 مناسب مصرف شخصی و کار

ماشین رو سوار شو و راه بیفت؛ خرج مصرفی‌هاش انجام شده و نیاز به هزینه اولیه نداره.
لطفاً فقط خریدار واقعی تماس بگیره، پای معامله جای تخفیف جزئی هست. 

 تماس فقط خریدار واقعی",2026-09-26T02:54:52.557467
gadamB73,https://divar.ir/v/gadamB73,پژو آردی انژکتور مدل 83 کم کار,۲ هفته پیش در تهران، تاکسیرانی، خ قیام,tehran، taxirani,۱۳۹۰۰۰,139000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۲۸۵,۰۰۰,۰۰۰ تومان",285000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,کولر روشن فنی سالم بعد از 22 سال 13900 کارکرد داره برای مصرف زیر پا,2026-09-26T02:55:42.258666
gadKSpjr,https://divar.ir/v/gadKSpjr,آردی مدل ۸۳,۲ هفته پیش در تهران، تهرانسر غربی، خ چهاردهم,tehran، tehransar-gharbi,۱۱۱۱۱,11111,۱۳۸۳ - ۲۰۰۴,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۲۰,۰۰۰,۰۰۰ تومان",320000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,سالم و پلمپ,ماشین فوق العاده سالم شاسی ها سالم وپلمپ,2026-09-26T02:55:52.080373
gacuo0xt,https://divar.ir/v/gacuo0xt,فروش نقد اقساط پژو اردی موتور روا,۲ هفته پیش در تهران، تهرانپارس غربی,tehran، west-tehranpars,۱۰۰۰۰۰,100000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۸۰,۰۰۰,۰۰۰ تومان",380000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,"فروش پژو اردی رخ ۴۰۵  
با پراید یا پراید دنده اتومات معاوض دارم 
با موتور یا گوشی ایفون معاوض دارم 
شرایط نقد اقساط هم دارم باقی نقد میخوام اردی ۸۳ انژکتور بسیار تمیز عکس ها گویای همه چی هست اطراف رنگ شدی داره فنی موتوری سالم سلامت  از سمت شاگرد فشار داشته قبلن درست شده سمت راننده وعقب پلمپ.  لاستتیک جلو نو  عقب ۷۰ درصد  روکش صندلی  لنت ها نو  شمع وایز نو  روغن موتور وگیبربکس وکلیه فیلترها نو  بیمه معاینه فعال  موتور تعویض نو ماشین اسب زین شده اماده مسافرت  با قیمت یه موتورماشین خوب سوار شید",2026-09-26T02:56:00.867331
gaZSYb5P,https://divar.ir/v/gaZSYb5P,پژو آردی,۳ هفته پیش در تهران، والفجر (افسریه)، خ شهید تقاضایی,tehran، valfajr-afsarieh,۳۳۰۰۰۰,330000,۱۳۸۵ - ۲۰۰۶,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۸۰,۰۰۰,۰۰۰ تومان",380000000,سالم,ضربه‌خورده,سالم و پلمپ,خط و خش جزیی,تعمیر شده,"پژو آردی مدل ۸۵ 
تمیز فقط شسته نشده",2026-09-26T02:56:08.092000
gaVS7RVh,https://divar.ir/v/gaVS7RVh,اردی مدل ۸۴,۳ هفته پیش در تهران، یافت آباد جنوبی، خ نسترن دوم,tehran، yaftabad,۲۲۲۰۰۰,222000,۱۳۸۴ - ۲۰۰۵,سرمه‌ای,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۸۰,۰۰۰,۰۰۰ تومان",380000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"اردی مدل ۸۴ رنگ سرمه ای 
انژکتور 
ماشین سالم فنی سالم 
شاسی ها عقب وجلو کاملا پلمپ میباشد 
بیمه تا پایان سال دارد معاینه فنی  دارد 
خلاصه ماشین کاملا سالم سالم میباشد 

قیمت ۳۸۰ میلیون",2026-09-26T02:57:08.436045
gaUWS5py,https://divar.ir/v/gaUWS5py,اردی مدل ۷۹ کم کارکرد  پیکان ۷۸ چند سال خواب,۳ هفته پیش در تهران، شهرک دانشگاه شریف، خ گلستان,tehran، sharif,۲۸۰۰۰۰,280000,۱۳۷۹ - ۲۰۰۰,آبی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,اردی مدل ۷۹ فابریک رنگی ابی ۴ لکه رنگ صندلی ها داخل کابین در حد بیمه ۸ ماه شاسی سالم کارهای ماشین یه واشر گلو اکزوز و چرخ سمت راننده بلبرنگ میخواد پیکان ۷۸ بی رنگ سالم شاسی پلمپ کم کار کرد بازدید جمعه,2026-09-26T02:57:19.638165
gaTaUf6T,https://divar.ir/v/gaTaUf6T,اردی روا ۸۵,۳ هفته پیش در تهران، جنت‌آباد مرکزی، کنارگذر آبشناسان,tehran، central-janat-abad,۴۸۰۰۰۰,480000,۱۳۸۵ - ۲۰۰۶,نوک‌مدادی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۵۵,۰۰۰,۰۰۰ تومان",355000000,تعیین‌نشده,تعیین‌نشده,تعیین‌نشده,رنگ‌شدگی در ۲ ناحیه,,"آردی نوکمدادی مدل ۸۵ 
بیمه و معاینه فنی دارد
توسایت نوسازی ثبت شده",2026-09-26T02:57:26.058972
gaRypEaD,https://divar.ir/v/gaRypEaD,پژو آردی ۸۴,۴ هفته پیش در تهران، فیروزآبادی، خ شهید حسین یزدی,tehran، firuzabadi,۲۹۳۰۰۰,293000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۳۰,۰۰۰,۰۰۰ تومان",330000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"موتور تعمیر شده ، 
دینام تعویض شده 
دیسک و صفحه تعویض شده 
سالم و سلامت 
بیمه تا دیماه، معاینه یکسال",2026-09-26T02:58:13.783469
gaQaSwW1,https://divar.ir/v/gaQaSwW1,فروش پژو ار دی,۴ هفته پیش در تهران، دردشت، خ جانبازان شرقی,tehran، dardasht,۲۸۰۰۰۰,280000,۱۳۸۳ - ۲۰۰۴,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۹۰,۰۰۰,۰۰۰ تومان",390000000,سالم,سالم و پلمپ,سالم و پلمپ,خط و خش جزیی,,"پژو ار دی مدل 83 
موتور انژکتور 
فنی و لاستیک سالم، روکش صندلی نو 
یکسال بیمه بدنه
بدون رنگ دارای دو سه لکه کوچک خوردگی",2026-09-26T02:59:18.268133
QaPDr9CG,https://divar.ir/v/QaPDr9CG,پژو RDi ۸۳ انژکتور نقد اقساط معاوضه با موتور,۵ ماه پیش در تهران، تهرانپارس غربی، فلکه سجادیه,tehran، west-tehranpars,۱۰۰۰۰۰,100000,۱۳۸۳ - ۲۰۰۴,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۸۰,۰۰۰,۰۰۰ تومان",380000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"فروش پژو اردی رخ ۴۰۵ 
با پراید یا پراید دنده اتومات معاوض دارم
با موتور یا گوشی ایفون معاوض دارم
شرایط نقد اقساط هم دارم  باقی نقد میخوام
اردی ۸۳ انژکتور بسیار تمیز عکس ها گویای همه چی هست اطراف رنگ شدی داره فنی موتوری سالم سلامت 
از سمت شاگرد فشار داشته قبلن درست شده سمت راننده وعقب پلمپ. 
لاستتیک جلو نو 
عقب ۷۰ درصد 
روکش صندلی نو 
لنت ها نو 
شمع وایز نو 
روغن موتور وگیبربکس وکلیه فیلترها نو 
بیمه معاینه فعال 
موتور تعویض نو
ماشین اسب زین شده اماده مسافرت 
با قیمت یه موتورماشین خوب سوار شید",2026-09-26T03:00:17.917112
gaz-Zaz1,https://divar.ir/v/gaz-Zaz1,آردی مدل 84 یشمی متالیک,پریروز در تهران، شهرک صدرا,tehran، azadi-sport-complex,۳۷۰۰۰۰,370000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۵۷,۰۰۰,۰۰۰ تومان",257000000,سالم,سالم و پلمپ,سالم و پلمپ,صافکاری بی‌رنگ,سالم و پلمپ,با سلام ماشین سالم فنی سالم بیرنگ شاسی ها سالم تو دوزی سالم لاستیکا 80درصد بیمه 9ماه ماینه 10ماه ظبط باند داره دوزگیر خوب داره دو سه تا فقد صافکاری بیرنگ سوده قیمت خوب گزاشتم بره وتشکر از دیوار,2026-09-26T03:00:26.784621
gawWrLid,https://divar.ir/v/gawWrLid,پژو آردی مدل 1383,۴ روز پیش در تهران، جنت‌آباد شمالی، خ فجر,tehran، north-janat-abad,۳۰۰۰۰۰,300000,۱۳۸۳ - ۲۰۰۴,بژ,پژو آر دی آی (RDi) بنزینی,دنده‌ای,دوگانه‌سوز دستی,"‏۲۲۰,۰۰۰,۰۰۰ تومان",220000000,سالم,سالم و پلمپ,سالم و پلمپ,تمام‌رنگ,نیاز به تعمیر جزئی,پژو آردی مدل 1383 دوگانه سوز,2026-09-26T03:00:34.915167
gatiVmlH,https://divar.ir/v/gatiVmlH,اردی,هفته پیش در تهران، اتابک,tehran، atabak,۱۷۳۰۰۰,173000,۱۳۸۲ - ۲۰۰۳,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,سالم و پلمپ,"اردی مدل ۸۲ 
شاستی ها پلمپ 
موتور پلمپ 
دینام  استارت  پلمپ 
کارکرد  ۱۷۳ هزارتا  واقعی 
از سال ۸۲ دست خودم بودن 
۲.۳ تیکه رنگ داره  اما به اسم دور رنگ میفروشم   سقف ستون  پلمپ 
معاینه فنی    ۱۱ ماه 
بیمه تا برج ۱
چراغ جلو هدلایت 
کاربراتوری",2026-09-26T03:00:41.371010
galqrKb_,https://divar.ir/v/galqrKb_,پژو ار دی Rd 1382 انژکتور +کولر روشن,هفته پیش در تهران، دولت‌آباد,tehran، dowlatabad-rey,۱۴۴۰۰۰,144000,۱۳۸۲ - ۲۰۰۳,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۳۵,۰۰۰,۰۰۰ تومان",335000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"ماشین سند دست اول فروش پارسال بوده 
تمیز .سالم بدون تصادف بدون داستان 
اماده انتقال سند صاف بریم تعویض پلاک 
بیمه ۱۰ ماه 
معاینه ۱۰ ماه 
کولر قندیل 
رادیات باطری دینام استارت نو 
شمع وایز سوزن انژکتور ها نو شده
داخلش تمیز و مرتب 
علت فروش من ماشین نو سوار بودم اصلا نمیتونم ارتباط برقرار کنم باهاش میخوام صفر بخرم  قیمت مقطوع ۱ریال کم نمیکنم 
از ۱۶۰ تومن اردی هست برای خرید .",2026-09-26T03:01:37.289157
gajGejM0,https://divar.ir/v/gajGejM0,اردی مدل ۸۴,۲ هفته پیش در تهران، بریانک، خ دوست قرین,tehran، beryanak,۳۰۰۰۰۰,300000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی (RD) دوگانه سوز CNG,دنده‌ای,دوگانه‌سوز دستی,"‏۲۵۰,۰۰۰,۰۰۰ تومان",250000000,سالم,سالم و پلمپ,سالم و پلمپ,دوررنگ,,"مدل ۸۴ سبز یشمی
خط وخش جزیی 
شاسی جلو پلمب شاسی عقب پلمب
آفتاب سوختگی نداره
لاستیک۷۰درصد
بیمه ۶ماه داره
دور رنگ
موتور سالم
دوگانه سی ان جی
بعدبا این قیمت باید هوندا سوار شد ماشین نمیدن",2026-09-26T03:01:44.361993
gafq_hEP,https://divar.ir/v/gafq_hEP,پژو آردی ۲۰۰۰,۲ هفته پیش در تهران، فیروزآبادی، خ قربانی,tehran، firuzabadi,۲۹۰۰۰۰,290000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۳۳۵,۰۰۰,۰۰۰ تومان",335000000,تعیین‌نشده,تعیین‌نشده,تعیین‌نشده,دوررنگ,سالم و پلمپ,"پژو آردی یشمی 
مدل ۸۴
کارکرد ۲۹۰.۰۰۰ 
یکسال خوابیده
بیمه ۶ ماه",2026-09-26T03:02:37.383073
gaXKdMPS,https://divar.ir/v/gaXKdMPS,پژو آردی (RD),۳ هفته پیش در تهران، هلال احمر، خ اسکندری,tehran، helal-ahmar-tehran,۳۰۰۰۰۰,300000,۱۳۸۴ - ۲۰۰۵,سبز,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,پژو آردی مد1384 (2005),2026-09-26T03:02:44.148847
gaSGMy2I,https://divar.ir/v/gaSGMy2I,پژو ار دی مدل ۸۴,۳ هفته پیش در تهران، دستغیب، خ کریمی کوهی,tehran، shahid-dastgheyb,۳۰۰۰۰۰,300000,۱۳۸۴ - ۲۰۰۵,یشمی,پژو آر دی آی (RDi) بنزینی,دنده‌ای,بنزین,"‏۲۸۰,۰۰۰,۰۰۰ تومان",280000000,سالم,ضربه‌خورده,تعیین‌نشده,دوررنگ,,"پژو اردی مناساب ثبت نام خودرو فرسوده
دور رنگ، شاسی جلو ضربه داره",2026-09-26T03:03:39.919035
gaM-mPWA,https://divar.ir/v/gaM-mPWA,پژو RD آردی مدل 1381 کلکسیونی,ماه پیش در تهران، استاد معین، بزرگراه شهید سعیدی,tehran، ostad-moein,۱۹۷۰۰۰,197000,۱۳۸۱ - ۲۰۰۲,یشمی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۳۰۰,۰۰۰,۰۰۰ تومان",300000000,سالم,سالم و پلمپ,سالم و پلمپ,سالم و بی‌خط و خش,سالم و پلمپ,"RD مدل 1381
بدنه کامل بدون رنگ
خط و خش خیلی جزئی
کاربراتور ، کولر ندارد
4 حلقه رینگ و لاستیک به مبلغ 30 میلیون انداخته شده
بیمه برج 2 به مبلغ 14 میلیون انجام شده
کارکرد 197 هزار واقعی
فرمان هیدرولیک
بخاری روشن
گرمکن شیشه عقب فعال
روغن و تمامی فیلترها یک هفته پیش تعویض شده
مناسب مصرف کننده ، توضیحات بیشتر تماس
(( بازدید همدان ))",2026-09-26T03:04:45.483109
gagivSsv,https://divar.ir/v/gagivSsv,Rd مدل 84,۲ هفته پیش در تهران، نارمک جنوبی، خ کریمی,tehran، south-narmak,۴۵۰۰۰۰,450000,۱۳۸۴ - ۲۰۰۵,طوسی,پژو آر دی (RD) بنزینی,دنده‌ای,بنزین,"‏۲۹۵,۰۰۰,۰۰۰ تومان",295000000,سالم,سالم و پلمپ,سالم و پلمپ,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,"عقب جلو سالم
۲ تیکه رنگ
رینگ و لاستیک ۱۴
بیمه تا برج ۱۲",2026-09-26T03:06:33.873060
